x,y,serving_cell,rsrp_serving,rsrp_0,rsrp_1,rsrp_2,rsrp_3,rsrp_4,rsrp_5,rsrp_6,rsrp_7,rsrp_8,rsrp_9,rsrp_10,rsrp_11,rsrp_12,rsrp_13,rsrp_14,rsrp_15,rsrp_16,rsrp_17,rsrp_18
2549.027160001383,2793.1771192948004,9,-78.05509203366881,-96.96060982574981,-96.54943783660212,-99.57574024695323,-102.69264607672098,-90.86858059462392,-89.3591026447993,-98.44282219967621,-104.5658708337844,-88.68646930891921,-78.05509203366881,-89.76416486841349,-96.5032987688184,-84.77620223733913,-97.53925585715814,-90.69861951775033,-103.9651584054435,-101.82505377371103,-97.87649601089875,-97.82826996084768
2550.8648890534873,2790.7196216130087,9,-78.74684815339411,-101.54948627392214,-96.89532735628471,-101.67492633830237,-99.78614218937491,-89.62254657914026,-94.36730149855325,-97.8480634148381,-103.63757115578689,-92.99727653222868,-78.74684815339411,-90.5663342222272,-97.00149542451229,-88.0875466946754,-97.04512249713589,-90.53575644266658,-101.94342856148454,-104.71039870054562,-99.04733534464805,-97.26741255311734
2552.6794244745884,2788.2653851472965,9,-79.32397998299436,-101.46800649899757,-100.61431498935761,-98.94444425332449,-104.56199326164926,-95.40504692667466,-99.21481454695385,-99.51029745018316,-103.31427457211826,-85.97845372544465,-79.32397998299436,-90.95741967517966,-96.01009922852808,-88.31727809128218,-101.04676791344572,-88.65841137865297,-95.9506781372087,-105.94393860493628,-105.64568386639966,-95.58926193571452
2550.235262364574,2786.4099567586354,9,-81.74462979695073,-107.42619604599616,-95.5725728391886,-95.93129520754282,-106.46191474026924,-93.75020900694003,-94.2346336035429,-99.63401499963298,-105.3118461709211,-85.20737854070585,-81.74462979695073,-88.52594925677434,-99.37301477438157,-92.8146793665025,-106.22720946344866,-94.85044796573338,-99.38604846468411,-107.06915427596078,-110.11294106311149,-94.10011574460471
2547.7911002546025,2784.554528369803,9,-81.52258494317746,-110.3439960177545,-90.1444847334393,-97.54281295722171,-109.61388352591149,-95.0217593603395,-90.88743870592603,-97.28975123578546,-114.43032724782007,-86.5674795470819,-81.52258494317746,-86.64992262132286,-94.47590030107924,-92.29922419796898,-101.33206185810855,-90.75784600391799,-99.85144518057078,-113.49486234474249,-103.95395425968347,-102.13596938073252
2545.346938144631,2782.6990999811424,9,-75.13560383694623,-113.7574403234135,-85.37326699824816,-93.94738794787804,-111.1040956650145,-90.61306693076132,-90.33814874197795,-95.83880172364036,-114.71222489960952,-88.55273899097085,-75.13560383694623,-85.6305905297949,-87.59691897482026,-95.08788940578276,-98.36573316328612,-85.47490460951366,-96.1504102511955,-105.48291780415512,-99.28271705963894,-96.41674141746688
2542.90277603466,2780.84367159231,9,-73.06946318090752,-111.75436636950087,-89.32587692348811,-98.55143907581916,-113.83976880258936,-92.5363772593365,-94.97761337269586,-94.36594346321434,-110.27975467803377,-91.03317133428685,-73.06946318090752,-84.02888788748628,-86.50848894109627,-96.3984211673172,-100.30656164345032,-90.0882175222832,-97.03642557153226,-108.74508161965514,-92.57383428725058,-95.82697954670162
2540.4586139246885,2778.988243203649,9,-69.22045832473684,-105.34737903549937,-88.02374203530093,-100.65822622457551,-105.53345638589745,-89.22185720310071,-85.60347984004642,-94.86107187680118,-107.12875830091743,-95.03957425194527,-69.22045832473684,-82.38081483264877,-90.8619717071643,-92.14096606877703,-97.11614660238452,-86.46077220083973,-96.46308604840974,-112.30973931811143,-97.76565558750347,-98.85563666093435
2538.014451814717,2777.132814814988,9,-70.105539464523,-110.13199464503163,-89.54610105858139,-98.37286761823569,-109.46851102523983,-93.79863664140923,-85.94335172909602,-92.48456179827144,-106.04378971446395,-93.06077332334196,-70.105539464523,-80.11213584802906,-88.06515714272327,-93.07370699711547,-95.4704770206477,-83.12584748462429,-95.07404184440455,-110.07007984960741,-91.66479913376594,-98.3380046632761
2535.5702897047454,2775.2773864261553,9,-69.89561115234135,-108.73159098215692,-94.45939355934675,-98.45069890626868,-107.8718146406757,-93.99392418320238,-89.78963443813429,-86.02561488509252,-98.37579485868702,-94.76542316329987,-69.89561115234135,-87.20758471557807,-91.0577307156766,-93.9111904464434,-102.78870202920375,-79.61931089305666,-97.08860642418509,-113.79240626657389,-90.08698783226649,-100.58961906087896
2533.1261275947313,2773.4219580374943,9,-64.61541826401454,-104.12556734562341,-98.66852473040409,-97.36845278368565,-105.6727963095836,-99.83216244035977,-94.69718743107026,-86.74867200105224,-98.93866751780305,-90.81366567350923,-64.61541826401454,-92.56269051689908,-90.65309658517731,-98.16047733787939,-102.82478662610212,-82.58490402804775,-100.18003625194883,-113.78959674387576,-94.65929344947045,-101.68374017935076
2530.68196548476,2771.5665296486623,9,-67.24574833592627,-96.52332370643897,-97.71647500288879,-88.38788338321507,-105.17195780324118,-100.45049848566542,-96.23977190800798,-84.95864472431045,-99.73156013760897,-89.89039926403177,-67.24574833592627,-89.56685167401469,-92.01640949661544,-100.0843512802648,-102.58286348512443,-78.10464349807037,-99.80015770566673,-115.11639305903911,-98.22823353581666,-106.39101472355257
2528.2378033747887,2769.711101260001,9,-69.8905982809541,-95.21909771392569,-101.2159450532741,-90.23430670192366,-110.54151946760092,-101.63881776887473,-93.69796354903525,-88.19306391143628,-95.93154765681834,-93.95580810267917,-69.8905982809541,-91.4622365694939,-99.05275773717493,-101.73343672886557,-104.20709230015008,-83.54962477776049,-100.64852212420661,-109.19862576167607,-107.65756837961253,-106.79104564292912
2525.7936412648173,2767.85567287134,9,-73.31008516691824,-92.832335472489,-99.61362942988151,-95.92404572714085,-106.62461538200348,-98.34483713586758,-90.64227563277501,-91.55557522194394,-94.70455657944117,-98.69368830826639,-73.31008516691824,-92.90218670528456,-100.58704907601881,-103.79649823025612,-102.90747482863736,-89.11419882981875,-99.69689250217787,-107.70388209159641,-108.588922805126,-102.36787664927247
